               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 141,             0.13153,           0.0041199,                   0,            0.020531,            0.087912,            0.016257,           0.0037608,             0.11892,           0.0029762,                   0,              0.0538,              0.0538,              0.0538
                 142,             0.13301,           0.0040268,                   0,            0.007227,             0.50549,            0.019159,           0.0034963,             0.12557,           0.0025332,                   0,             0.05347,             0.05347,             0.05347
                 143,             0.13133,           0.0043376,                   0,            0.053813,             0.15385,              0.0324,           0.0087199,             0.11105,           0.0032475,                   0,             0.05314,             0.05314,             0.05314
                 144,             0.13282,           0.0040316,                   0,             0.14548,              0.2967,            0.075932,            0.014718,             0.10529,           0.0037107,                   0,             0.05281,             0.05281,             0.05281
                 145,             0.13106,           0.0042628,                   0,             0.10549,             0.27473,            0.062374,             0.01555,             0.10108,           0.0039338,                   0,             0.05248,             0.05248,             0.05248
                 146,             0.13155,           0.0041574,                   0,            0.049917,             0.37363,            0.044228,             0.01243,             0.10439,           0.0036251,                   0,             0.05215,             0.05215,             0.05215
                 147,             0.13014,           0.0043492,                   0,            0.038933,             0.26374,             0.04521,           0.0097898,             0.11672,           0.0029422,                   0,             0.05182,             0.05182,             0.05182
                 148,             0.13108,            0.004322,                   0,            0.053028,              0.3956,             0.06098,            0.012037,             0.10876,           0.0032886,                   0,             0.05149,             0.05149,             0.05149
                 149,             0.13167,           0.0040136,                   0,            0.054613,             0.36264,            0.025335,           0.0037604,             0.10507,           0.0035187,                   0,             0.05116,             0.05116,             0.05116
                 150,             0.13154,           0.0041299,                   0,            0.062469,              0.3956,            0.049782,           0.0076542,             0.10646,           0.0033861,                   0,             0.05083,             0.05083,             0.05083
                 151,             0.13132,           0.0040207,                   0,              0.1086,             0.51648,            0.085473,            0.019857,             0.10273,           0.0035347,                   0,              0.0505,              0.0505,              0.0505
                 152,             0.13048,           0.0043874,                   0,             0.11552,             0.24176,            0.068174,            0.017168,             0.10003,           0.0037627,                   0,             0.05017,             0.05017,             0.05017
                 153,             0.13078,           0.0042704,                   0,            0.080444,             0.38462,             0.04325,            0.011822,             0.10816,           0.0033905,                   0,             0.04984,             0.04984,             0.04984
                 154,             0.13044,           0.0043279,                   0,            0.071408,             0.50549,            0.064112,            0.013767,             0.11138,           0.0034003,                   0,             0.04951,             0.04951,             0.04951
                 155,             0.13088,           0.0041076,                   0,            0.083104,             0.53846,            0.070116,            0.017743,             0.10444,           0.0037094,                   0,             0.04918,             0.04918,             0.04918
                 156,              0.1308,           0.0042002,                   0,             0.19292,             0.59341,             0.13522,            0.031316,             0.09766,           0.0039139,                   0,             0.04885,             0.04885,             0.04885
                 157,             0.13119,           0.0042875,                   0,             0.16315,             0.59341,             0.16482,             0.04544,            0.098581,           0.0038822,                   0,             0.04852,             0.04852,             0.04852
                 158,             0.12949,           0.0043813,                   0,             0.10856,             0.36264,            0.055947,            0.015645,              0.1032,           0.0037143,                   0,             0.04819,             0.04819,             0.04819
                 159,             0.12937,           0.0042216,                   0,             0.12865,             0.37363,            0.068807,            0.020442,             0.10013,           0.0038476,                   0,             0.04786,             0.04786,             0.04786
                 160,              0.1304,           0.0041505,                   0,             0.12735,             0.37363,            0.070239,            0.019521,            0.099079,           0.0038014,                   0,             0.04753,             0.04753,             0.04753
                 161,             0.13156,           0.0041084,                   0,             0.10422,             0.43956,            0.066713,            0.016572,             0.10063,           0.0037962,                   0,              0.0472,              0.0472,              0.0472
                 162,             0.12988,           0.0042275,                   0,             0.16121,             0.41758,             0.10714,            0.028644,            0.098761,           0.0039551,                   0,             0.04687,             0.04687,             0.04687
                 163,             0.13081,           0.0040867,                   0,              0.2117,             0.60498,              0.1542,            0.034556,            0.093163,           0.0042265,                   0,             0.04654,             0.04654,             0.04654
                 164,             0.12871,           0.0044128,                   0,             0.23392,             0.57143,             0.19689,            0.055075,              0.0949,           0.0039681,                   0,             0.04621,             0.04621,             0.04621
